tid,label,period,depth,duration,asymmetry,snr,std,skew,kurtosis,q25,q50,q75,pratio,fft_energy,entropy,ls_peak_power,rotation_period,ac1,ac2,ac3,cwt1,cwt2,cwt3,odd_even_diff,secondary_snr,symmetry,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20
183537452,KP,1.09005900590059,0.3959065971693268,0.1,0.005590605139062179,0.9999999574672714,0.06805396333009917,-4.5020029525549905,55.549887876746354,0.7335037887875692,0.7390777949387685,0.7420588991605485,0.6122486049871171,35786.06408653491,2.4837066566767882,0.04634673686709653,0.0019391118867558657,140.38193665044327,139.56213829271246,138.82102314849405,0.7760984746644832,0.6185567165877333,2.398701330113745,0,0.008697040784438417,0.0,0.7415066001113406,0.7426372786744987,0.7345304149662908,0.7344715407857089,0.7412743066485952,0.7416017580846374,0.7399268411942134,0.742557021886034,0.7243459209173673,0.736442349370605,0.7433801208620555,0.742995244763627,0.7390777949387778,0.7390777949387891,0.7390777949387825,0.7266766326953464,0.691754645822131,0.7064038271134363,0.7908209441069968,0.7481745034596297
112604564,KP,0.5914591459145915,0.07413501236074552,0.1,0.013268688579259188,0.9999998600380908,0.07468703640443108,0.20408094091676343,22.573754750844067,0.5349667978098472,0.5455365366603633,0.5568445214457094,0.5144043071619687,19714.954517785052,2.964079419267688,0.07360608455350323,0.0019766752322593396,77.725457985081,76.15863524515396,75.68983819661852,2.0321925602915454,0.6946159002069657,1.7126791750755417,0,0.002708020612615785,0.0,0.5390443472066481,0.5355769067038405,0.558096385032502,0.5579773350928243,0.5460547158329854,0.5444492058823485,0.5215491718088553,0.534942226813392,0.6015644758089109,0.6086748259640019,0.4538850119304159,0.5249655273723708,0.5655452207625514,0.5542531636003862,0.5455365366603295,0.5446730175602947,0.5435294481557276,0.5445731350445627,0.5489254841649552,0.5445731132761894
143143769,KP,1.0812081208120812,0.10497284930089838,0.1,0.012007532977754786,0.9999997731253674,0.07061481457904246,-4.644017332470115,49.011782827552125,0.6823717958437339,0.6823717958437617,0.6827579090564174,0.5649119330594483,30581.80154210571,2.7532334368861573,0.021380958832164246,0.002043735949315348,120.09768794939416,118.38000632421989,117.24775471930981,1.6514559358318308,2.045247866276674,1.151557924208901,0,1.9652796548804568e-13,0.0,0.668462166651897,0.7307302376923894,0.6632401355439371,0.6530754769493429,0.6746787035902279,0.682371795843766,0.6823717958437575,0.6823717958437616,0.6823717958437595,0.6823717958437617,0.6823717958437403,0.682371795843766,0.6823717958437489,0.6823717958437617,0.6823717958437617,0.6812941642185071,0.6831646638561769,0.6844468105673452,0.685757596532551,0.6775145044356745
118956453,KP,1.09005900590059,0.24024190996544503,0.1,0.008770058075918115,0.9999999422461187,0.08747824407214434,-1.0381282267008056,17.74806245646853,0.6447464167377714,0.6669718937118698,0.6730627873952061,0.5418399395831389,29242.41154729792,2.7942872161987244,0.0661575472056843,0.0019421246844047385,115.20766725442968,114.1040216414591,113.20447946239034,0.6041811671733182,2.287389776190617,2.7681465970975845,0,0.4205302713525037,0.0,0.6829683671627913,0.7227799227350236,0.6160156665889834,0.6105166878241074,0.6622636106297605,0.6698559156646969,0.6757546752100415,0.6606650909950714,0.6417574684848222,0.7348057271638886,0.6223093392037706,0.6517440753979472,0.6690219379384654,0.6768328133482183,0.6669718937118666,0.6674903110616062,0.6732982680459729,0.6727257081774921,0.6639402391210047,0.6614155067374256
371443216,KP,0.9425442544254425,0.04213810303709558,0.1,0.01230633794182026,1.5216190020746692,0.07373504084254655,-0.6292919919525032,28.12375236949217,0.6132100118075597,0.6304535893350476,0.640285453264588,0.5610770066583812,26340.41079876198,2.72482001866186,0.05858636622862615,0.0019015021867275143,103.5881201194255,102.06097728490208,101.06953386696578,0.9770882509097334,1.8239041582446798,4.592978759068206,0,0.30539146258052585,0.0,0.6044210500003933,0.6711603331799403,0.6305886898596245,0.6188392436393939,0.6236708303730444,0.6329009094122842,0.6381659893895584,0.6212132574543541,0.6099651232131337,0.700530844883069,0.6046006611858158,0.612878785760593,0.6264332687092946,0.6393951378016757,0.6317871086454985,0.6368128010943184,0.6489013177869268,0.642929194856392,0.6111698547747563,0.6306456876198551
114299824,KP,0.9897489748974897,0.04705478009805097,0.1,0.010590629962303935,1.66058176303674,0.06100162852347853,1.0002342577927428,36.99658974080865,0.45859546093061104,0.46704185194285347,0.47598321337326777,0.509264199481768,14452.808157585036,3.0244003940513164,0.035772955467570956,0.0019798059790140567,56.928793364978404,55.71411599214783,55.735606397067585,0.6170295311604187,0.7356108957903884,2.4075814457795834,0,0.5838600489048394,0.0,0.46907902643329397,0.46231544176507033,0.46821013622308755,0.4694522799231807,0.4678817812110419,0.4664980243493153,0.45542539162720835,0.46489250601144355,0.4954713016936324,0.4785915903778645,0.43349738246688563,0.4627049851652246,0.4771431434420256,0.4691523423517717,0.4670418519427747,0.472609492587106,0.48105904170354724,0.47436080112585244,0.44505392787841097,0.4718585439570071
157266693,KP,0.5855585558555856,0.14122230401854435,0.1,0.012136138692171729,1.2455280720851978,0.1012325045800168,-0.03393205908581983,7.5771171327572855,0.5219880234959513,0.5413054430792846,0.560996177937966,0.4558824765490279,19525.431493169275,3.204497364909458,0.14885086073441534,0.001940617116242965,77.57888601290307,76.4000477521686,75.71844830239108,0.9379550648698588,0.9017920710409171,4.515116324066136,0,5.71383807099352e-13,0.0,0.5706876510163571,0.5037798996486343,0.5395433650048148,0.5511704267967334,0.5493873642574404,0.5412282817781894,0.5723315916260349,0.5666513297940762,0.4712519953731037,0.35969971931191325,0.7418880715991993,0.5948123412011662,0.5081420994150803,0.5157435576150051,0.5413054430793373,0.5350749494818021,0.5229828422226062,0.5303793770641498,0.5661639332596348,0.5394552698831097
207077681,KP,1.101860186018602,0.2916998352028843,0.1,0.00590334207250363,0.9999999216504801,0.06819161397341406,-3.683949787522137,42.97225350527415,0.6578788587367078,0.6578788587367299,0.6578788587367479,0.5762565990465814,28496.921911043995,2.681479474322795,0.060825611574547835,0.0019805902158843334,111.91088501559983,111.17462283843909,110.59734283260626,0.3810091851590217,1.1418654297957294,4.448122665779044,0,0.0,0.0,0.6781541304342229,0.6783134949575428,0.6258895676660425,0.627442795265848,0.6577038810037185,0.657878858736743,0.6578788587367405,0.6578788587367354,0.6578788587367335,0.6578788587367324,0.6578788587367258,0.6578788587367218,0.657878858736719,0.6578788587367134,0.6578788587367138,0.6660139756053473,0.6847266084949633,0.6750476394297594,0.6246616475557514,0.6570708386317002
14344979,KP,1.09005900590059,0.21971116423355508,0.1,0.012157654179334648,1.7344412729407153,0.08227801783708089,-0.8294414562833085,19.115069831817447,0.5512092522475694,0.5654647394242192,0.5746223238628922,0.49264904953734817,21099.354878058006,3.074425797648349,0.05386732943935105,0.0019782393669634025,83.27913363161855,81.33847756976567,81.2784988432969,1.3341304381323966,1.1555728516069037,0.7502208548719144,0,0.001415548069097642,0.0,0.5711786573356306,0.5941338115741448,0.5393838681931729,0.5314913149057747,0.5659369269486072,0.6482297232051916,0.49792494407269483,0.5428273456483192,0.5753727896397401,0.5762647867140959,0.5654647394242163,0.5654647394242163,0.5654647394242206,0.5654647394242206,0.5654647394242264,0.5609345845154262,0.5513527725193753,0.5567737384166696,0.5838804191751976,0.5647908005527852
176685457,KP,0.5708070807080708,0.15719581226721321,0.1,0.010419303801796866,1.905648619977377,0.09905837891908897,-0.8352018466223486,8.408260880384955,0.5714982746272348,0.6088065093833598,0.6306251692780364,0.49586588116018077,24540.828097177306,3.018445665503638,0.2321186862751117,0.0019413706076490001,97.11707457754643,95.57108345763136,95.11415895507173,1.0854283677431495,0.9000898853847927,3.1516917041920203,0,6.119439030453702e-13,0.0,0.6028609910684444,0.5908877935053373,0.6259812206731051,0.627342273591718,0.6103517404163592,0.609144503747417,0.6386907232375805,0.6350439411335089,0.5425043345734342,0.4288830166049452,0.7992152203406064,0.6624130482666402,0.5790147469923633,0.5843490495536764,0.6088065093834018,0.594171528285484,0.5607382936390293,0.5781661840375788,0.6685667506941994,0.6099139803011497
160578764,KP,1.09005900590059,0.25949872202025426,0.1,0.010773242539971377,1.6474706029834785,0.06618933325606181,0.5268170268813508,32.63727563271631,0.45958312905910037,0.46726422041214477,0.4672642204121551,0.490100064644251,14371.186847109731,3.1141829324414294,0.035572110215146176,0.0017473353136466885,56.697179947856355,55.6817743428759,55.48857559376876,1.3583420735823715,0.4125690158050389,0.9393515279737958,0,0.0,0.0,0.48405935349982393,0.4699005720386286,0.4504827277586267,0.45339424392448335,0.46897576373200534,0.4672642204121345,0.46726422041213606,0.46726422041213994,0.46726422041214316,0.4672642204121439,0.467264220412144,0.4672642204121439,0.4672642204121544,0.46726422041215504,0.4672642204121598,0.45764910644317414,0.4424999295881628,0.4543156573236626,0.5062658164704227,0.458265154899475
125739286,KP,0.7065206520652065,0.08509156015455502,0.1,0.06856071540794463,2.503228884484358,0.18218768361611892,0.2306758727495232,0.5729331439999887,0.343826555208971,0.45144585156370987,0.5531981020491747,0.25872792095594255,14343.866820741472,4.061858480957012,0.09228764141357605,0.0019391118867558657,60.27932835475653,52.049180985386336,52.54407509855286,5.205137784762494,5.717404715848207,6.736963857333947,0,0.17897407039830426,-0.21234316610193854,0.41851815769812295,0.5421969965558693,0.4129529416552629,0.3654885086994091,0.5185552838619516,0.4932739721038943,0.3646094173083107,0.4264154974782282,0.5278737635899841,0.4782942981874345,0.42771962538026764,0.39924133598482636,0.4734966109525819,0.4419458962791692,0.3988499295282183,0.5673594227602565,0.42415121063507205,0.33941026364726906,0.5359056674079042,0.4336446772286107
172598832,KP,1.101860186018602,0.5764142234839675,0.1,0.006485304616334747,0.999999939804976,0.07936644417088891,-4.516237422476877,37.715648057160685,0.6535469647468797,0.660181258536713,0.660181258536721,0.5293213592155992,28592.129718366345,2.9269706389414485,0.047858656774376646,0.0019829466587348798,112.49029602276738,111.25892585177154,111.04062987707073,0.6547038038671542,0.8640394591665077,1.6300075892865098,0,1.021165448857405e-13,0.0,0.6669390833919989,0.6869327921052852,0.6364636321086221,0.6343064551455243,0.6572934683511811,0.6601812585367178,0.6601812585367186,0.6601812585367166,0.6601812585367166,0.6601812585367193,0.6601812585367186,0.660181258536718,0.6601812585367186,0.6601812585367205,0.6601812585367187,0.6526874315838073,0.6254869158940984,0.6343490332808276,0.6929069422370167,0.6725855435328997
386259537,KP,0.5,0.11759052821314049,0.1,0.012178175243889902,1.223327245245959,0.09647809004023362,-0.18081758577326626,7.027364868252549,0.45359602850104497,0.48498549830136795,0.5061151912230459,0.43721789059509586,15679.877202069016,3.314300580071945,0.18522083115437474,0.0019451468585878233,62.43675982032288,61.13605489587063,60.93432512767554,0.24049080722177685,1.6554076369214368,2.184137883163338,0,0.09072424818493026,0.0,0.4699691151960301,0.47777593075669306,0.5035098361221986,0.5010920073894967,0.4841683224487616,0.4844046525692987,0.45514485923947673,0.46391819706810367,0.5607417975809951,0.6363911885343421,0.2976468169033995,0.4306812648173816,0.5225408469694717,0.5133998610297207,0.48498549830136245,0.47472311923479016,0.44695336535420366,0.4591505929196507,0.5278134351003295,0.49082557368637286
